,Temperature,Revenue
252,7.561124941,212.4835594
253,31.47122432,691.5165411
254,28.33536277,632.9019139999999
255,17.63693676,448.54996090000003
256,21.70395288,521.6728036999999
257,18.46290678,437.8287103
258,32.47979434,706.7246037000001
259,17.36073198,405.2503868
260,21.00704512,503.08426789999993
261,23.57711325,570.9909316000001
262,30.76273994,706.3649044
263,22.678560100000002,543.9850584
264,28.85519147,641.0253891
265,9.651495249,274.6789209
266,18.50623116,420.96645290000004
267,5.3384126730000006,145.6253019
268,35.458136200000006,828.2960767000001
269,24.77819856,594.8048712
270,24.62861149,603.3053386
271,28.4917635,651.486741
272,24.94971519,607.5421478
273,25.44824,625.8464212
274,22.24873896,535.8667293000001
275,24.76187643,530.7482251
276,22.44803391,535.7089202999999
277,35.03345633,781.9837945
278,33.74420870000001,797.566536
279,22.52674945,521.2673794
280,28.46493296,607.8391937999999
281,23.49753209,534.3645388
282,26.07840506,599.2782774
283,28.86558895,662.5589903
284,22.14631706,512.5881071
285,26.33705248,574.4233102000001
286,25.00237968,550.7014036
287,26.456050800000003,554.7429738
288,22.18951589,496.4613625
289,15.52116187,350.62903639999996
290,17.656839399999996,409.40280160000003
291,28.72991474,631.3182368
292,27.52923218,661.4675187999999
293,27.18851714,642.3498137
294,10.40342267,321.75003430000004
295,17.58837197,412.0650006
296,24.52184673,538.31289
297,37.99863474,857.5266412999998
298,16.95477783,425.2655958
299,7.745285958999999,198.1215634
300,5.858454276000001,170.2377561
301,26.85972289,599.1163601
302,24.49347704,558.636932
303,21.90251935,550.4412717
304,30.02820743,714.5600562999999
305,21.28191601,526.7008607
306,32.46497067,759.3774317000001
307,17.09064457,441.50873310000003
308,33.31499762,756.0377021
309,23.4125478,542.8391062999999
310,18.97799114,454.18926730000004
311,12.27096675,335.1568558
312,25.19142452,575.1768959999999
313,27.06860738,594.6510092
314,25.72547019,621.9692087999999
315,22.31107869,520.3924053999999
316,25.11606991,587.2212461
317,22.15258869,537.7661122999999
318,28.29868977,639.5380115
319,21.71200518,467.40236460000006
320,15.11819661,374.95570239999995
321,25.37410906,604.6266727000001
322,18.43998163,463.4805082
323,22.87056201,550.055216
324,14.36142415,315.6465807
325,7.261348397000001,223.43501609999998
326,25.22777375,563.2509867
327,20.97115284,489.31523480000004
328,19.77514871,458.860905
329,41.92444647,965.4930396
330,28.64919191,689.8516908
331,29.24175192,678.7513876
332,15.84302201,379.56426749999997
333,20.89871624,508.7204715
334,30.45673953,684.8030705
335,24.81875357,598.6761971
336,19.84924077,416.8486183
337,22.11870569,571.7642732999999
338,34.0616734,771.7895369
339,9.557275885,235.3646433
340,25.55120003,579.3073877999999
341,19.06659113,406.516091
342,23.08766377,536.2081816000001
343,8.033152964,249.88425209999997
344,29.70702382,702.9940111000001
345,12.18941793,335.770416
346,35.09479555,807.5412872
347,24.96044566,564.3105317000001
348,38.18519935,856.3033039
349,18.98527518,482.5719881
350,18.70847606,436.9513113
351,7.223377162999999,216.18346200000002
352,12.70471774,295.3396989
353,24.5288527,594.1103517000001
354,39.76412854,935.7172906999999
355,30.24724825,648.4536092999999
356,24.47243216,596.8767502000001
357,20.24414985,498.2521461
358,20.22642046,475.53820939999997
359,14.89697237,384.6994155
360,28.78743552,633.5040087
361,29.70418303,659.8732869
362,26.36974685,609.4174787000001
363,6.775206312999999,199.55529380000002
364,23.24671713,555.245217
365,24.30829573,594.3116748
366,25.71796257,572.5370482999999
367,21.68442569,478.5985086
368,26.19166817,563.3816326
369,21.6018917,545.9039291
370,18.88371892,444.8268017
371,0.267027698,32.54661902
372,19.61787546,506.22237939999997
373,20.10390047,491.43049979999995
374,23.98464085,559.1358692000001
375,29.25112258,697.1474728
376,34.86070051,798.0597179
377,11.17715183,278.7319615
378,26.12624136,594.8724701
379,39.859396399999994,875.0193476
380,20.41103121,513.8043817
381,17.87119907,440.67782860000005
382,18.34681936,410.860905
383,9.900293264,256.77259300000003
384,25.05628082,583.8552306
385,12.08460133,278.4182651
386,36.99708394,851.3430963
387,14.73182422,322.98397739999996
388,7.107491007999999,221.400252
389,38.09660871,819.1175879
390,26.923605600000005,644.4886327
391,12.43313955,283.67965710000004
392,10.11973687,276.3733742
393,17.57423462,402.7931738
394,12.06247527,300.9322734
395,30.40761507,690.7892959
396,7.335445007000001,192.3419961
397,22.63297707,546.6938576
398,28.04640445,665.6726764
399,33.51453981,750.4447328
400,24.24037247,569.6187562000001
401,38.62886243,916.6486130000001
402,0.0,10.0
403,24.34910395,572.6720474
404,26.16885914,658.6004564
405,5.307507347,242.50985530000003
406,17.99701481,441.0029443
407,30.96508651,702.6236136
408,29.7185162,643.0909437000001
409,32.64993621,818.135393
410,21.12912561,493.2266364
411,18.55163953,443.1136034
412,14.55121221,323.94467180000004
413,41.76658912,969.2916296
414,27.11773949,658.5937316000001
415,20.01638438,477.31518789999996
416,20.56301483,425.0120182
417,27.51664567,649.729072
418,30.22810362,679.7120583999999
419,21.67989703,505.7438672
420,20.05018591,473.49963110000004
421,17.29920384,405.9151588
422,17.19943002,428.8543561000001
423,35.44454622,800.2024937000001
424,19.11365281,445.7723999
425,18.95252067,450.70858899999996
426,26.12213765,617.1007232000001
427,19.98286779,541.2936627
428,27.72143999,654.8949545
429,21.02639814,521.7754451999999
430,25.3804373,603.3246306
431,24.11359659,588.5275512999999
432,27.599066399999998,634.1219776
433,8.756004031,246.7871609
434,27.54196095,640.1770587999999
435,15.91667782,381.0433769
436,17.18894776,390.8791194
437,28.79315859,654.1293764999999
438,17.13279538,412.082357
439,8.79430294,264.123914
440,31.03033279,684.1584437000001
441,19.20297003,459.7353497
442,27.12941186,615.1753845
443,30.08108934,698.9718062999999
444,45.0,1000.0
445,18.90848865,449.81330030000004
446,15.10292191,322.888783
447,21.89743267,493.4202188
448,29.50819457,629.8937917999999
449,19.2786717,452.6263171
450,29.87997288,683.5447809
451,21.61064376,537.6648006
452,24.98851899,608.6299921
453,31.16003022,746.9463889
454,34.67804648,756.9625616000001
455,20.90057478,491.23060269999996
456,37.12707034,892.9477197999998
457,26.36052065,646.2669457999999
458,35.33120818,804.2600255
459,24.48490862,526.5470649
460,38.66820248,891.4136462000001
461,28.90019172,636.298374
462,12.12301401,297.0254137
463,11.595102699999998,257.078777
464,17.45516162,391.7152986
465,20.89661921,494.62743729999994
466,40.30376781,926.0671533
467,26.53021877,612.2437215
468,39.513154799999995,898.805423
469,22.39797728,489.5690899
470,9.309345599,291.7230401
471,19.49474317,429.43570210000007
472,22.22512228,500.06577869999995
473,18.88716165,475.21335369999997
474,21.75209218,530.356713
475,18.15921677,453.78560660000005
476,14.86610347,296.90653230000004
477,28.82975908,682.8085662999999
478,25.33342015,581.2620157
479,18.50836039,432.81979519999993
480,22.48279827,507.900282
481,30.08518963,691.8554843
482,16.99788893,448.32598139999993
483,27.28106383,612.2419632
484,4.865873622,188.1513313
485,23.40725697,501.34533
486,12.30161489,333.3342585
487,32.63285815,793.079011
488,16.70385182,379.318226
489,26.96421749,581.0740052
490,23.82492237,584.399945
491,34.47216919,809.3525195000001
492,23.05621357,552.8193512
493,14.93150577,377.4309279
494,25.11206572,571.4342569
495,22.27489926,524.7463643
496,32.89309211,755.8183987000001
497,12.58815695,306.09071889999996
498,22.36240237,566.2173038
499,28.95773632,655.6603878999999
